id;literal;cie9;cie10;snomed
134666;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBRAL POSTERIOR DERECHA;434.9;G45.8;16000391000119104
134666;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBRAL POSTERIOR DERECHA;434.9;G45.8;16000391000119104
134666;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBRAL POSTERIOR DERECHA;434.9;G45.8;16000391000119104
134666;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBRAL POSTERIOR DERECHA;434.9;G45.8;16000391000119104
134666;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBRAL POSTERIOR DERECHA;434.9;G45.8;16000391000119104
134666;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBRAL POSTERIOR DERECHA;434.9;G45.8;16000391000119104
134666;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBRAL POSTERIOR DERECHA;434.9;G45.8;16000391000119104
134666;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBRAL POSTERIOR DERECHA;434.9;G45.8;16000391000119104
134666;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBRAL POSTERIOR DERECHA;434.9;G45.8;16000391000119104
134666;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBRAL POSTERIOR DERECHA;434.9;G45.8;16000391000119104
134666;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBRAL POSTERIOR DERECHA;434.9;G45.8;16000391000119104
134666;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBRAL POSTERIOR DERECHA;434.9;G45.8;16000391000119104
134666;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBRAL POSTERIOR DERECHA;434.9;G45.8;16000391000119104
134666;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBRAL POSTERIOR DERECHA;434.9;G45.8;16000391000119104
134666;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBRAL POSTERIOR DERECHA;434.9;G45.8;16000391000119104
134666;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBRAL POSTERIOR DERECHA;434.9;G45.8;16000391000119104
134666;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBRAL POSTERIOR DERECHA;434.9;G45.8;16000391000119104
134666;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBRAL POSTERIOR DERECHA;434.9;G45.8;16000391000119104
134666;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBRAL POSTERIOR DERECHA;434.9;G45.8;16000391000119104
134666;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBRAL POSTERIOR DERECHA;434.9;G45.8;16000391000119104
134666;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBRAL POSTERIOR DERECHA;434.9;G45.8;16000391000119104
134666;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBRAL POSTERIOR DERECHA;434.9;G45.8;16000391000119104
134667;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBRAL POSTERIOR DERECHA POR ÉMBOLO;434.9;G45.8;329421000119107
134667;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBRAL POSTERIOR DERECHA POR ÉMBOLO;434.9;G45.8;329421000119107
134667;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBRAL POSTERIOR DERECHA POR ÉMBOLO;434.9;G45.8;329421000119107
134667;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBRAL POSTERIOR DERECHA POR ÉMBOLO;434.9;G45.8;329421000119107
134667;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBRAL POSTERIOR DERECHA POR ÉMBOLO;434.9;G45.8;329421000119107
134667;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBRAL POSTERIOR DERECHA POR ÉMBOLO;434.9;G45.8;329421000119107
134667;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBRAL POSTERIOR DERECHA POR ÉMBOLO;434.9;G45.8;329421000119107
134667;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBRAL POSTERIOR DERECHA POR ÉMBOLO;434.9;G45.8;329421000119107
134667;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBRAL POSTERIOR DERECHA POR ÉMBOLO;434.9;G45.8;329421000119107
134667;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBRAL POSTERIOR DERECHA POR ÉMBOLO;434.9;G45.8;329421000119107
134667;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBRAL POSTERIOR DERECHA POR ÉMBOLO;434.9;G45.8;329421000119107
134667;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBRAL POSTERIOR DERECHA POR ÉMBOLO;434.9;G45.8;329421000119107
134667;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBRAL POSTERIOR DERECHA POR ÉMBOLO;434.9;G45.8;329421000119107
134667;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBRAL POSTERIOR DERECHA POR ÉMBOLO;434.9;G45.8;329421000119107
134667;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBRAL POSTERIOR DERECHA POR ÉMBOLO;434.9;G45.8;329421000119107
134667;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBRAL POSTERIOR DERECHA POR ÉMBOLO;434.9;G45.8;329421000119107
134667;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBRAL POSTERIOR DERECHA POR ÉMBOLO;434.9;G45.8;329421000119107
134667;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBRAL POSTERIOR DERECHA POR ÉMBOLO;434.9;G45.8;329421000119107
134667;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBRAL POSTERIOR DERECHA POR ÉMBOLO;434.9;G45.8;329421000119107
134667;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBRAL POSTERIOR DERECHA POR ÉMBOLO;434.9;G45.8;329421000119107
134667;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBRAL POSTERIOR DERECHA POR ÉMBOLO;434.9;G45.8;329421000119107
134667;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBRAL POSTERIOR DERECHA POR ÉMBOLO;434.9;G45.8;329421000119107
134667;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBRAL POSTERIOR DERECHA POR ÉMBOLO;434.9;G45.8;329421000119107
134676;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBRAL POSTERIOR IZQUIERDA;434.9;G45.8;16000351000119109
134676;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBRAL POSTERIOR IZQUIERDA;434.9;G45.8;16000351000119109
134676;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBRAL POSTERIOR IZQUIERDA;434.9;G45.8;16000351000119109
134676;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBRAL POSTERIOR IZQUIERDA;434.9;G45.8;16000351000119109
134676;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBRAL POSTERIOR IZQUIERDA;434.9;G45.8;16000351000119109
134676;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBRAL POSTERIOR IZQUIERDA;434.9;G45.8;16000351000119109
134676;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBRAL POSTERIOR IZQUIERDA;434.9;G45.8;16000351000119109
134676;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBRAL POSTERIOR IZQUIERDA;434.9;G45.8;16000351000119109
134676;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBRAL POSTERIOR IZQUIERDA;434.9;G45.8;16000351000119109
134676;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBRAL POSTERIOR IZQUIERDA;434.9;G45.8;16000351000119109
134676;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBRAL POSTERIOR IZQUIERDA;434.9;G45.8;16000351000119109
134676;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBRAL POSTERIOR IZQUIERDA;434.9;G45.8;16000351000119109
134676;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBRAL POSTERIOR IZQUIERDA;434.9;G45.8;16000351000119109
134676;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBRAL POSTERIOR IZQUIERDA;434.9;G45.8;16000351000119109
134676;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBRAL POSTERIOR IZQUIERDA;434.9;G45.8;16000351000119109
134676;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBRAL POSTERIOR IZQUIERDA;434.9;G45.8;16000351000119109
134676;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBRAL POSTERIOR IZQUIERDA;434.9;G45.8;16000351000119109
134676;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBRAL POSTERIOR IZQUIERDA;434.9;G45.8;16000351000119109
134676;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBRAL POSTERIOR IZQUIERDA;434.9;G45.8;16000351000119109
134676;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBRAL POSTERIOR IZQUIERDA;434.9;G45.8;16000351000119109
134676;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBRAL POSTERIOR IZQUIERDA;434.9;G45.8;16000351000119109
134676;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBRAL POSTERIOR IZQUIERDA;434.9;G45.8;16000351000119109
134676;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBRAL POSTERIOR IZQUIERDA;434.9;G45.8;16000351000119109
134898;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBELOSA IZQUIERDA;434.9;G45.8;16024151000119105
134898;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBELOSA IZQUIERDA;434.9;G45.8;16024151000119105
134898;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBELOSA IZQUIERDA;434.9;G45.8;16024151000119105
134898;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBELOSA IZQUIERDA;434.9;G45.8;16024151000119105
134898;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBELOSA IZQUIERDA;434.9;G45.8;16024151000119105
134898;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBELOSA IZQUIERDA;434.9;G45.8;16024151000119105
134898;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBELOSA IZQUIERDA;434.9;G45.8;16024151000119105
134898;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBELOSA IZQUIERDA;434.9;G45.8;16024151000119105
134898;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBELOSA IZQUIERDA;434.9;G45.8;16024151000119105
134898;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBELOSA IZQUIERDA;434.9;G45.8;16024151000119105
134898;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBELOSA IZQUIERDA;434.9;G45.8;16024151000119105
134898;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBELOSA IZQUIERDA;434.9;G45.8;16024151000119105
134898;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBELOSA IZQUIERDA;434.9;G45.8;16024151000119105
134898;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBELOSA IZQUIERDA;434.9;G45.8;16024151000119105
134898;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBELOSA IZQUIERDA;434.9;G45.8;16024151000119105
134898;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBELOSA IZQUIERDA;434.9;G45.8;16024151000119105
134898;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBELOSA IZQUIERDA;434.9;G45.8;16024151000119105
134898;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBELOSA IZQUIERDA;434.9;G45.8;16024151000119105
134898;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBELOSA IZQUIERDA;434.9;G45.8;16024151000119105
134898;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBELOSA IZQUIERDA;434.9;G45.8;16024151000119105
134898;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBELOSA IZQUIERDA;434.9;G45.8;16024151000119105
134898;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBELOSA IZQUIERDA;434.9;G45.8;16024151000119105
134898;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBELOSA IZQUIERDA;434.9;G45.8;16024151000119105
134899;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBELOSA IZQUIERDA POR ÉMBOLO;434.9;G45.8;329461000119102
134899;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBELOSA IZQUIERDA POR ÉMBOLO;434.9;G45.8;329461000119102
134899;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBELOSA IZQUIERDA POR ÉMBOLO;434.9;G45.8;329461000119102
134899;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBELOSA IZQUIERDA POR ÉMBOLO;434.9;G45.8;329461000119102
134899;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBELOSA IZQUIERDA POR ÉMBOLO;434.9;G45.8;329461000119102
134899;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBELOSA IZQUIERDA POR ÉMBOLO;434.9;G45.8;329461000119102
134899;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBELOSA IZQUIERDA POR ÉMBOLO;434.9;G45.8;329461000119102
134899;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBELOSA IZQUIERDA POR ÉMBOLO;434.9;G45.8;329461000119102
134899;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBELOSA IZQUIERDA POR ÉMBOLO;434.9;G45.8;329461000119102
134899;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBELOSA IZQUIERDA POR ÉMBOLO;434.9;G45.8;329461000119102
134899;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBELOSA IZQUIERDA POR ÉMBOLO;434.9;G45.8;329461000119102
134899;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBELOSA IZQUIERDA POR ÉMBOLO;434.9;G45.8;329461000119102
134899;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBELOSA IZQUIERDA POR ÉMBOLO;434.9;G45.8;329461000119102
134899;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBELOSA IZQUIERDA POR ÉMBOLO;434.9;G45.8;329461000119102
134899;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBELOSA IZQUIERDA POR ÉMBOLO;434.9;G45.8;329461000119102
134899;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBELOSA IZQUIERDA POR ÉMBOLO;434.9;G45.8;329461000119102
134899;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBELOSA IZQUIERDA POR ÉMBOLO;434.9;G45.8;329461000119102
134899;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBELOSA IZQUIERDA POR ÉMBOLO;434.9;G45.8;329461000119102
134899;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBELOSA IZQUIERDA POR ÉMBOLO;434.9;G45.8;329461000119102
134899;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBELOSA IZQUIERDA POR ÉMBOLO;434.9;G45.8;329461000119102
134899;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBELOSA IZQUIERDA POR ÉMBOLO;434.9;G45.8;329461000119102
134899;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBELOSA IZQUIERDA POR ÉMBOLO;434.9;G45.8;329461000119102
134899;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBELOSA IZQUIERDA POR ÉMBOLO;434.9;G45.8;329461000119102
134946;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBRAL POSTERIOR IZQUIERDA POR ÉMBOLO;434.9;G45.8;329431000119105
134946;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBRAL POSTERIOR IZQUIERDA POR ÉMBOLO;434.9;G45.8;329431000119105
134946;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBRAL POSTERIOR IZQUIERDA POR ÉMBOLO;434.9;G45.8;329431000119105
134946;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBRAL POSTERIOR IZQUIERDA POR ÉMBOLO;434.9;G45.8;329431000119105
134946;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBRAL POSTERIOR IZQUIERDA POR ÉMBOLO;434.9;G45.8;329431000119105
134946;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBRAL POSTERIOR IZQUIERDA POR ÉMBOLO;434.9;G45.8;329431000119105
134946;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBRAL POSTERIOR IZQUIERDA POR ÉMBOLO;434.9;G45.8;329431000119105
134946;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBRAL POSTERIOR IZQUIERDA POR ÉMBOLO;434.9;G45.8;329431000119105
134946;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBRAL POSTERIOR IZQUIERDA POR ÉMBOLO;434.9;G45.8;329431000119105
134946;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBRAL POSTERIOR IZQUIERDA POR ÉMBOLO;434.9;G45.8;329431000119105
134946;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBRAL POSTERIOR IZQUIERDA POR ÉMBOLO;434.9;G45.8;329431000119105
134946;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBRAL POSTERIOR IZQUIERDA POR ÉMBOLO;434.9;G45.8;329431000119105
134946;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBRAL POSTERIOR IZQUIERDA POR ÉMBOLO;434.9;G45.8;329431000119105
134946;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBRAL POSTERIOR IZQUIERDA POR ÉMBOLO;434.9;G45.8;329431000119105
134946;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBRAL POSTERIOR IZQUIERDA POR ÉMBOLO;434.9;G45.8;329431000119105
134946;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBRAL POSTERIOR IZQUIERDA POR ÉMBOLO;434.9;G45.8;329431000119105
134946;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBRAL POSTERIOR IZQUIERDA POR ÉMBOLO;434.9;G45.8;329431000119105
134946;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBRAL POSTERIOR IZQUIERDA POR ÉMBOLO;434.9;G45.8;329431000119105
134946;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBRAL POSTERIOR IZQUIERDA POR ÉMBOLO;434.9;G45.8;329431000119105
134946;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBRAL POSTERIOR IZQUIERDA POR ÉMBOLO;434.9;G45.8;329431000119105
134946;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBRAL POSTERIOR IZQUIERDA POR ÉMBOLO;434.9;G45.8;329431000119105
134946;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBRAL POSTERIOR IZQUIERDA POR ÉMBOLO;434.9;G45.8;329431000119105
134946;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA CEREBRAL POSTERIOR IZQUIERDA POR ÉMBOLO;434.9;G45.8;329431000119105
134961;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA VERTEBRAL DERECHA;434.9;G45.8;292681000119101
134961;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA VERTEBRAL DERECHA;434.9;G45.8;292681000119101
134961;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA VERTEBRAL DERECHA;434.9;G45.8;292681000119101
134961;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA VERTEBRAL DERECHA;434.9;G45.8;292681000119101
134961;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA VERTEBRAL DERECHA;434.9;G45.8;292681000119101
134961;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA VERTEBRAL DERECHA;434.9;G45.8;292681000119101
134961;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA VERTEBRAL DERECHA;434.9;G45.8;292681000119101
134961;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA VERTEBRAL DERECHA;434.9;G45.8;292681000119101
134961;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA VERTEBRAL DERECHA;434.9;G45.8;292681000119101
134961;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA VERTEBRAL DERECHA;434.9;G45.8;292681000119101
134961;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA VERTEBRAL DERECHA;434.9;G45.8;292681000119101
134961;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA VERTEBRAL DERECHA;434.9;G45.8;292681000119101
134961;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA VERTEBRAL DERECHA;434.9;G45.8;292681000119101
134961;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA VERTEBRAL DERECHA;434.9;G45.8;292681000119101
134961;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA VERTEBRAL DERECHA;434.9;G45.8;292681000119101
134961;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA VERTEBRAL DERECHA;434.9;G45.8;292681000119101
134961;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA VERTEBRAL DERECHA;434.9;G45.8;292681000119101
134961;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA VERTEBRAL DERECHA;434.9;G45.8;292681000119101
134961;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA VERTEBRAL DERECHA;434.9;G45.8;292681000119101
134961;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA VERTEBRAL DERECHA;434.9;G45.8;292681000119101
134961;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA VERTEBRAL DERECHA;434.9;G45.8;292681000119101
134961;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA VERTEBRAL DERECHA;434.9;G45.8;292681000119101
134961;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA VERTEBRAL DERECHA;434.9;G45.8;292681000119101
134974;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA VERTEBRAL IZQUIERDA;434.9;G45.8;292691000119103
134974;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA VERTEBRAL IZQUIERDA;434.9;G45.8;292691000119103
134974;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA VERTEBRAL IZQUIERDA;434.9;G45.8;292691000119103
134974;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA VERTEBRAL IZQUIERDA;434.9;G45.8;292691000119103
134974;ACCIDENTE CEREBROVASCULAR DEBIDO A OCLUSIÓN DE ARTERIA VERTEBRAL IZQUIERDA;434.9;G45.8;292691000119103
